id,schematism,filename,latin,polish
40,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
41,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
42,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
43,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
44,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
45,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
46,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
47,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
48,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
49,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
50,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
51,chelmno_1871,0016.jpg,Gdańsk (Danzig),Gdańsk (Danzig)
52,chelmno_1871,0017.jpg,Becanatus Dirsoviensis.,Gdańsk (Danzig)
53,chelmno_1871,0017.jpg,Becanatus Dirsoviensis.,Tczew (Dirschau)
54,chelmno_1871,0017.jpg,Becanatus Dirsoviensis.,Tczew (Dirschau)
55,chelmno_1871,0017.jpg,Becanatus Dirsoviensis.,Tczew (Dirschau)
56,chelmno_1871,0017.jpg,Becanatus Dirsoviensis.,Tczew (Dirschau)
57,chelmno_1871,0017.jpg,Becanatus Dirsoviensis.,Tczew (Dirschau)
58,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Fordon
59,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Fordon
60,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Tczew (Dirschau)
61,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Gdańsk (Danzig)
62,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Tczew (Dirschau)
63,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Fordon
64,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Fordon
65,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Fordon
66,chelmno_1871,0018.jpg,Decanatus Fordonensis.,Fordon
67,chelmno_1871,0019.jpg,Decanatus Gollubensis.,Fordon
68,chelmno_1871,0019.jpg,Decanatus Gollubensis.,Fordon
69,chelmno_1871,0019.jpg,Decanatus Gollubensis.,Golub (Gollub)
70,chelmno_1871,0019.jpg,Decanatus Gollubensis.,Golub (Gollub)
71,chelmno_1871,0019.jpg,Decanatus Górznensis.,Golub (Gollub)
72,chelmno_1871,0019.jpg,Decanatus Górznensis.,Górzno
73,chelmno_1871,0019.jpg,Decanatus Górznensis.,Górzno
74,chelmno_1871,0019.jpg,Decanatus Górznensis.,Górzno
75,chelmno_1871,0019.jpg,Decanatus Gollubensis.,Golub (Gollub)
76,chelmno_1871,0019.jpg,Decanatus Gollubensis.,Golub (Gollub)
77,chelmno_1871,0020.jpg,Decanatus Leoburgensis. ( Lauenburg. ),Górzno
78,chelmno_1871,0020.jpg,Decanatus Leoburgensis. ( Lauenburg. ),Lębork (Lauenburg)
79,chelmno_1871,0020.jpg,Decanatus Leoburgensis. ( Lauenburg. ),Lębork (Lauenburg)
80,chelmno_1871,0020.jpg,Decanatus Leoburgensis. ( Lauenburg. ),Lębork (Lauenburg)
81,chelmno_1871,0020.jpg,Becanatus. Lautenburgensis.,Lidzbark  (Lautenburg)
82,chelmno_1871,0020.jpg,Becanatus. Lautenburgensis.,Lidzbark  (Lautenburg)
83,chelmno_1871,0020.jpg,Becanatus. Lautenburgensis.,Lidzbark  (Lautenburg)
84,chelmno_1871,0020.jpg,Becanatus. Lautenburgensis.,Lębork (Lauenburg)
85,chelmno_1871,0020.jpg,Decanatus Lessensis.,Lidzbark  (Lautenburg)
86,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Łasin (Lessen)
87,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Łasin (Lessen)
88,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Łasin (Lessen)
89,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Łasin (Lessen)
90,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Łasin (Lessen)
91,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Łasin (Lessen)
92,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Łasin (Lessen)
93,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Lubawa (Loebau)
94,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Lubawa (Loebau)
95,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Lubawa (Loebau)
96,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Lubawa (Loebau)
97,chelmno_1871,0021.jpg,Decanatus Lubaviensis.,Lubawa (Loebau)
98,chelmno_1871,0022.jpg,Lubawa (Loebau),Lubawa (Loebau)
99,chelmno_1871,0022.jpg,Lubawa (Loebau),Lubawa (Loebau)
100,chelmno_1871,0022.jpg,Gniew (Mewe),Gniew (Mewe)
101,chelmno_1871,0022.jpg,Gniew (Mewe),Gniew (Mewe)
102,chelmno_1871,0022.jpg,Lubawa (Loebau),Lubawa (Loebau)
103,chelmno_1871,0022.jpg,Lubawa (Loebau),Lubawa (Loebau)
104,chelmno_1871,0022.jpg,Lubawa (Loebau),Lubawa (Loebau)
105,chelmno_1871,0022.jpg,Gniew (Mewe),Gniew (Mewe)
106,chelmno_1871,0022.jpg,Lubawa (Loebau),Lubawa (Loebau)
107,chelmno_1871,0022.jpg,Gniew (Mewe),Gniew (Mewe)
108,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Gniew (Mewe)
109,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Gniew (Mewe)
110,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Gniew (Mewe)
111,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Gniew (Mewe)
112,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Gniew (Mewe)
113,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Gniew (Mewe)
114,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Mirachowo
115,chelmno_1871,0023.jpg,Decanatus Nirachoviensis.,Mirachowo
127,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Mirachowo
128,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
129,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
130,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
131,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
132,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
133,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
134,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
135,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
136,chelmno_1871,0025.jpg,Decanatus Neoburgensis.,Nowe (Neuenburg)
137,chelmno_1871,0026.jpg,"Decanatus Pomesaniensis,",Nowe Miasto Lubawskie (Neumark)
138,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe Miasto Lubawskie (Neumark)
139,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe Miasto Lubawskie (Neumark)
140,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe Miasto Lubawskie (Neumark)
141,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe Miasto Lubawskie (Neumark)
142,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe Miasto Lubawskie (Neumark)
143,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe Miasto Lubawskie (Neumark)
144,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe Miasto Lubawskie (Neumark)
145,chelmno_1871,0026.jpg,"Decanatus Pomesaniensis,",Pomezania
146,chelmno_1871,0026.jpg,Decanatus Neoforensis.,Nowe (Neuenburg)
147,chelmno_1871,0027.jpg,Pomezania,Pomezania
148,chelmno_1871,0027.jpg,Pomezania,Pomezania
149,chelmno_1871,0027.jpg,Pomezania,Pomezania
150,chelmno_1871,0027.jpg,Pomezania,Pomezania
151,chelmno_1871,0027.jpg,Pomezania,Pomezania
152,chelmno_1871,0027.jpg,Pomezania,Pomezania
153,chelmno_1871,0027.jpg,Puck (Putzig),Puck (Putzig)
154,chelmno_1871,0027.jpg,Puck (Putzig),Puck (Putzig)
155,chelmno_1871,0027.jpg,Puck (Putzig),Puck (Putzig)
156,chelmno_1871,0027.jpg,Puck (Putzig),Puck (Putzig)
157,chelmno_1871,0027.jpg,Puck (Putzig),Puck (Putzig)
158,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Puck (Putzig)
159,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Puck (Putzig)
160,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Puck (Putzig)
161,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Radzyń Chełmiński
162,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Radzyń Chełmiński
163,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Radzyń Chełmiński
164,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Radzyń Chełmiński
165,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Radzyń Chełmiński
166,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Radzyń Chełmiński
167,chelmno_1871,0028.jpg,Decanatus Radzynensis.,Radzyń Chełmiński
168,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
169,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
170,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
171,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
172,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
173,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
174,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
175,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
176,chelmno_1871,0029.jpg,Decanatus Schlochoviensis.,Człochów (Schlochau)
177,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
178,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
179,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
180,chelmno_1871,0030.jpg,Decanatus Suecensis.,Człochów (Schlochau)
181,chelmno_1871,0030.jpg,Decanatus Suecensis.,Człochów (Schlochau)
182,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
183,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
184,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
185,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
186,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
187,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
188,chelmno_1871,0030.jpg,Decanatus Suecensis.,Świecie (Schwetz)
189,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Świecie (Schwetz)
190,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Świecie (Schwetz)
191,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Świecie (Schwetz)
192,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Starogard (Stargardt)
193,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Starogard (Stargardt)
194,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Starogard (Stargardt)
195,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Starogard (Stargardt)
196,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Starogard (Stargardt)
197,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Starogard (Stargardt)
198,chelmno_1871,0031.jpg,Decanatus Starogardiensis.,Starogard (Stargardt)
199,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Starogard (Stargardt)
200,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Starogard (Stargardt)
201,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Brodnica (Strasburg)
202,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Brodnica (Strasburg)
203,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Brodnica (Strasburg)
204,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Brodnica (Strasburg)
205,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Brodnica (Strasburg)
206,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Brodnica (Strasburg)
207,chelmno_1871,0032.jpg,"Decanatus Brodnicensis, (Strasburg.)",Brodnica (Strasburg)
208,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
209,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
210,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
211,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
212,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
213,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
214,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
215,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
216,chelmno_1871,0033.jpg,Decanatus Toruniensis.,Toruń (Thorn)
217,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
218,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
219,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
220,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
221,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
222,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
223,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
224,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
225,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
226,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
227,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
228,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
229,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
230,chelmno_1871,0034.jpg,Decanatus Tucholensis,Tuchola (Tuchel)
232,chelmno_1904,0039.jpg,Decanat Bricjen. (Dec. Fredecensis.),Wąbrzeźno (Briesen)
234,chelmno_1904,0043.jpg,Wąbrzeźno (Briesen),Wąbrzeźno (Briesen)
235,chelmno_1904,0045.jpg,Wąbrzeźno (Briesen),Wąbrzeźno (Briesen)
238,chelmno_1904,0048.jpg,Wąbrzeźno (Briesen),Wąbrzeźno (Briesen)
239,chelmno_1904,0050.jpg,Decanat Camenensis,Kamień Krajeński (Camin)
240,chelmno_1904,0051.jpg,Kamień Krajeński (Camin),Kamień Krajeński (Camin)
241,chelmno_1904,0056.jpg,Kamień Krajeński (Camin),Kamień Krajeński (Camin)
242,chelmno_1904,0058.jpg,Camin,Kamień Krajeński (Camin)
243,chelmno_1904,0059.jpg,Decanatus Caminiensis,Kamień Krajeński (Camin)
244,chelmno_1904,0060.jpg,Camin,Kamień Krajeński (Camin)
245,chelmno_1904,0061.jpg,Camin,Kamień Krajeński (Camin)
247,chelmno_1904,0064.jpg,im Defanate Bandsbutg,Kamień Krajeński (Camin)
248,chelmno_1904,0066.jpg,Camin,Kamień Krajeński (Camin)
249,chelmno_1904,0067.jpg,Kamień Krajeński (Camin),Kamień Krajeński (Camin)
250,chelmno_1904,0069.jpg,Camin,Kamień Krajeński (Camin)
251,chelmno_1904,0072.jpg,Chełmno (Culm),Chełmno (Culm)
252,chelmno_1904,0077.jpg,Chełmno (Culm),Chełmno (Culm)
254,chelmno_1904,0080.jpg,Chełmno (Culm),Chełmno (Culm)
256,chelmno_1904,0082.jpg,Chełmno (Culm),Chełmno (Culm)
257,chelmno_1904,0083.jpg,Decanat Culmsee,Chełmża (Culmsee)
258,chelmno_1904,0085.jpg,Chełmża (Culmsee),Chełmża (Culmsee)
259,chelmno_1904,0089.jpg,Chełmża (Culmsee),Chełmża (Culmsee)
260,chelmno_1904,0090.jpg,Chełmża (Culmsee),Chełmża (Culmsee)
262,chelmno_1904,0093.jpg,Chełmża (Culmsee),Chełmża (Culmsee)
264,chelmno_1904,0096.jpg,Chełmża (Culmsee),Chełmża (Culmsee)
268,chelmno_1904,0100.jpg,V. Decanat Danzig I.,Gdańsk I (Danzig I)
269,chelmno_1904,0115.jpg,Gdańsk I (Danzig I),Gdańsk I (Danzig I)
270,chelmno_1904,0117.jpg,Danzig I,Gdańsk I (Danzig I)
271,chelmno_1904,0118.jpg,Gdańsk I (Danzig I),Gdańsk I (Danzig I)
272,chelmno_1904,0119.jpg,Gdańsk I (Danzig I),Gdańsk I (Danzig I)
273,chelmno_1904,0122.jpg,Gdańsk I (Danzig I),Gdańsk I (Danzig I)
274,chelmno_1904,0127.jpg,Gdańsk II (Danzig II),Gdańsk II (Danzig II)
277,chelmno_1904,0131.jpg,Gdańsk II (Danzig II),Gdańsk II (Danzig II)
278,chelmno_1904,0135.jpg,Gdańsk II (Danzig II),Gdańsk II (Danzig II)
279,chelmno_1904,0138.jpg,Gdańsk II (Danzig II),Gdańsk II (Danzig II)
280,chelmno_1904,0139.jpg,Gdańsk II (Danzig II),Gdańsk II (Danzig II)
281,chelmno_1904,0140.jpg,Gdańsk II (Danzig II),Gdańsk II (Danzig II)
283,chelmno_1904,0146.jpg,Dirschau,Tczew (Dirschau)
284,chelmno_1904,0149.jpg,Tczew (Dirschau),Tczew (Dirschau)
285,chelmno_1904,0151.jpg,Tczew (Dirschau),Tczew (Dirschau)
286,chelmno_1904,0152.jpg,Tczew (Dirschau),Tczew (Dirschau)
288,chelmno_1904,0155.jpg,Tczew (Dirschau),Tczew (Dirschau)
289,chelmno_1904,0157.jpg,Tczew (Dirschau),Tczew (Dirschau)
290,chelmno_1904,0159.jpg,Tczew (Dirschau),Tczew (Dirschau)
291,chelmno_1904,0160.jpg,Tczew (Dirschau),Tczew (Dirschau)
292,chelmno_1904,0164.jpg,Tczew (Dirschau),Tczew (Dirschau)
293,chelmno_1904,0166.jpg,Tczew (Dirschau),Tczew (Dirschau)
294,chelmno_1904,0167.jpg,Tczew,Tczew (Dirschau)
298,chelmno_1904,0177.jpg,Fordon,Fordon
301,chelmno_1904,0181.jpg,Fordon,Fordon
302,chelmno_1904,0182.jpg,Decanat Gollub (Dec. Gollubensis).,Golub (Gollub)
304,chelmno_1904,0185.jpg,Golub (Gollub),Golub (Gollub)
306,chelmno_1904,0188.jpg,Golub (Gollub),Golub (Gollub)
307,chelmno_1904,0189.jpg,Golub,Golub (Gollub)
312,chelmno_1904,0202.jpg,Lębork,Lębork (Lauenburg)
313,chelmno_1904,0205.jpg,Lębork (Lauenburg),Lębork (Lauenburg)
314,chelmno_1904,0207.jpg,Lauenburg i. Pom.,Lębork (Lauenburg)
315,chelmno_1904,0214.jpg,Lębork (Lauenburg),Lębork (Lauenburg)
316,chelmno_1904,0216.jpg,Decanat Lautenburgensis,Lidzbark  (Lautenburg)
317,chelmno_1904,0217.jpg,Lidzbark  (Lautenburg),Lidzbark  (Lautenburg)
318,chelmno_1904,0220.jpg,Lidzbark,Lidzbark  (Lautenburg)
319,chelmno_1904,0222.jpg,Lidzbark  (Lautenburg),Lidzbark  (Lautenburg)
320,chelmno_1904,0223.jpg,Defanat Leszen.,Łasin (Lessen)
321,chelmno_1904,0230.jpg,Łasin (Lessen),Łasin (Lessen)
322,chelmno_1904,0233.jpg,Łasin (Lessen),Łasin (Lessen)
324,chelmno_1904,0238.jpg,ber jyiltatfivdje:,Łasin (Lessen)
325,chelmno_1904,0240.jpg,Łasin (Lessen),Łasin (Lessen)
326,chelmno_1904,0244.jpg,Łasin (Lessen),Łasin (Lessen)
327,chelmno_1904,0246.jpg,XIV. Decanat Löbau.,Lubawa (Loebau)
328,chelmno_1904,0251.jpg,Lubawa (Loebau),Lubawa (Loebau)
331,chelmno_1904,0256.jpg,Lubawa (Loebau),Lubawa (Loebau)
333,chelmno_1904,0263.jpg,Lubawa (Loebau),Lubawa (Loebau)
334,chelmno_1904,0265.jpg,Lubawa (Loebau),Lubawa (Loebau)
335,chelmno_1904,0267.jpg,Lubawa (Loebau),Lubawa (Loebau)
336,chelmno_1904,0268.jpg,Lubawa (Loebau),Lubawa (Loebau)
337,chelmno_1904,0270.jpg,Lubawa (Loebau),Lubawa (Loebau)
338,chelmno_1904,0271.jpg,Mewe (Gniew),Gniew (Mewe)
339,chelmno_1904,0272.jpg,Gniew (Mewe),Gniew (Mewe)
342,chelmno_1904,0277.jpg,Gniew (Mewe),Gniew (Mewe)
343,chelmno_1904,0279.jpg,Gniew (Mewe),Gniew (Mewe)
344,chelmno_1904,0282.jpg,Gniew (Mewe),Gniew (Mewe)
345,chelmno_1904,0285.jpg,Gniew (Mewe),Gniew (Mewe)
346,chelmno_1904,0287.jpg,Gniew (Mewe),Gniew (Mewe)
348,chelmno_1904,0295.jpg,Gniew (Mewe),Gniew (Mewe)
349,chelmno_1904,0296.jpg,Gniew (Mewe),Gniew (Mewe)
357,chelmno_1904,0316.jpg,Mirachowo,Mirachowo
358,chelmno_1904,0318.jpg,Mirachowo,Mirachowo
360,chelmno_1904,0323.jpg,Mirachowo,Mirachowo
363,chelmno_1904,0333.jpg,Nowe (Neuenburg),Nowe (Neuenburg)
365,chelmno_1904,0336.jpg,Nowe (Neuenburg),Nowe (Neuenburg)
367,chelmno_1904,0340.jpg,Nowe (Neuenburg),Nowe (Neuenburg)
368,chelmno_1904,0344.jpg,Nowe (Neuenburg),Nowe (Neuenburg)
370,chelmno_1904,0348.jpg,Nowe (Neuenburg),Nowe (Neuenburg)
371,chelmno_1904,0350.jpg,Nowe (Neuenburg),Nowe (Neuenburg)
372,chelmno_1904,0352.jpg,Nowe (Neuenburg),Nowe (Neuenburg)
373,chelmno_1904,0354.jpg,Decanat Neumark (Dee. Neoforensis),Nowe Miasto Lubawskie (Neumark)
375,chelmno_1904,0360.jpg,Nowe Miasto Lubawskie (Neumark),Nowe Miasto Lubawskie (Neumark)
376,chelmno_1904,0361.jpg,Nowe Miasto Lubawskie (Neumark),Nowe Miasto Lubawskie (Neumark)
377,chelmno_1904,0363.jpg,Nowe Miasto Lubawskie (Neumark),Nowe Miasto Lubawskie (Neumark)
378,chelmno_1904,0368.jpg,Nowe Miasto Lubawskie (Neumark),Nowe Miasto Lubawskie (Neumark)
379,chelmno_1904,0370.jpg,Nowe Miasto Lubawskie (Neumark),Nowe Miasto Lubawskie (Neumark)
380,chelmno_1904,0372.jpg,Nowe Miasto Lubawskie (Neumark),Nowe Miasto Lubawskie (Neumark)
381,chelmno_1904,0377.jpg,Pomezania,Pomezania
382,chelmno_1904,0379.jpg,Pomezania,Pomezania
383,chelmno_1904,0382.jpg,Pomezania,Pomezania
384,chelmno_1904,0385.jpg,Pomezania,Pomezania
385,chelmno_1904,0391.jpg,Pomezania,Pomezania
386,chelmno_1904,0395.jpg,Pomezania,Pomezania
388,chelmno_1904,0404.jpg,Pomezania,Pomezania
389,chelmno_1904,0408.jpg,Puck (Putzig),Puck (Putzig)
390,chelmno_1904,0411.jpg,Puck (Putzig),Puck (Putzig)
391,chelmno_1904,0413.jpg,Putzig,Puck (Putzig)
392,chelmno_1904,0414.jpg,Puck (Putzig),Puck (Putzig)
393,chelmno_1904,0420.jpg,Puck (Putzig),Puck (Putzig)
394,chelmno_1904,0423.jpg,Puck (Putzig),Puck (Putzig)
396,chelmno_1904,0429.jpg,Puck (Putzig),Puck (Putzig)
398,chelmno_1904,0433.jpg,Puck (Putzig),Puck (Putzig)
399,chelmno_1904,0434.jpg,Puck (Putzig),Puck (Putzig)
400,chelmno_1904,0436.jpg,Puck (Putzig),Puck (Putzig)
